"id","code","name","chart_template_id/id","user_type_id/id","reconcile"
"pcg_10","100000","Capital.","l10n_tn.tn_chart_template","account.data_account_type_equity","False"
"pcg_101","101000","Capital social.","l10n_tn.tn_chart_template","account.data_account_type_equity","False"
"pcg_1011","101100","Capital souscrit - non appelé.","l10n_tn.tn_chart_template","account.data_account_type_equity","False"
"pcg_1012","101200","Capital souscrit - appelé, non versé.","l10n_tn.tn_chart_template","account.data_account_type_equity","False"
"pcg_1013","101300","Capital souscrit - appelé, versé.","l10n_tn.tn_chart_template","account.data_account_type_equity","False"
"pcg_10131","101310","Capital non amorti.","l10n_tn.tn_chart_template","account.data_account_type_equity","False"
"pcg_10132","101320","Capital amorti.","l10n_tn.tn_chart_template","account.data_account_type_equity","False"
"pcg_1018","101800","Capital souscrit soumis à une réglementation particulière.","l10n_tn.tn_chart_template","account.data_account_type_equity","False"
"pcg_105","105000","Fonds de dotation.","l10n_tn.tn_chart_template","account.data_account_type_equity","False"
"pcg_108","108000","Compte de l'exploitant.","l10n_tn.tn_chart_template","account.data_account_type_equity","False"
"pcg_109","109000","Actionnaires, capital souscrit - non appelé.","l10n_tn.tn_chart_template","account.data_account_type_equity","False"
"pcg_11","110000","Réserves et primes liées au capital.","l10n_tn.tn_chart_template","account.data_account_type_equity","False"
"pcg_111","111000","Réserve légale.","l10n_tn.tn_chart_template","account.data_account_type_equity","False"
"pcg_112","112000","Réserves statutaires.","l10n_tn.tn_chart_template","account.data_account_type_equity","False"
"pcg_117","117000","Primes liées au capital.","l10n_tn.tn_chart_template","account.data_account_type_equity","False"
"pcg_1171","117100","Primes d'émission.","l10n_tn.tn_chart_template","account.data_account_type_equity","False"
"pcg_1172","117200","Primes de fusion.","l10n_tn.tn_chart_template","account.data_account_type_equity","False"
"pcg_1173","117300","Primes d'apport.","l10n_tn.tn_chart_template","account.data_account_type_equity","False"
"pcg_1174","117400","Primes de conversion d'obligation.","l10n_tn.tn_chart_template","account.data_account_type_equity","False"
"pcg_1178","117800","Autres compléments d'apport.","l10n_tn.tn_chart_template","account.data_account_type_equity","False"
"pcg_118","118000","Autres réserves.","l10n_tn.tn_chart_template","account.data_account_type_equity","False"
"pcg_1181","118100","Réserves pour fonds social.","l10n_tn.tn_chart_template","account.data_account_type_equity","False"
"pcg_119","119000","Avoirs des actionnaires.","l10n_tn.tn_chart_template","account.data_account_type_equity","False"
"pcg_12","120000","Résultats reportés.","l10n_tn.tn_chart_template","account.data_account_type_equity","False"
"pcg_121","121000","Résultats reportés.","l10n_tn.tn_chart_template","account.data_account_type_equity","False"
"pcg_128","128000","Modifications comptables affectant les résultats reportés.","l10n_tn.tn_chart_template","account.data_account_type_equity","False"
"pcg_13","130000","Résultat de l'exercice.","l10n_tn.tn_chart_template","account.data_account_type_equity","False"
"pcg_131","131000","Résultat bénéficiaire.","l10n_tn.tn_chart_template","account.data_account_type_equity","False"
"pcg_135","135000","Résultat déficitaire.","l10n_tn.tn_chart_template","account.data_account_type_equity","False"
"pcg_14","140000","Autres capitaux propres.","l10n_tn.tn_chart_template","account.data_account_type_equity","False"
"pcg_141","141000","Titres soumis à des réglementations particulières.","l10n_tn.tn_chart_template","account.data_account_type_equity","False"
"pcg_142","142000","Réserves réglementées & réserves soumises à un régime fiscal particulier.","l10n_tn.tn_chart_template","account.data_account_type_equity","False"
"pcg_1421","142100","Réserves indisponibles.","l10n_tn.tn_chart_template","account.data_account_type_equity","False"
"pcg_143","143000","Amortissements dérogatoires.","l10n_tn.tn_chart_template","account.data_account_type_equity","False"
"pcg_144","144000","Réserve spéciale de réévaluation.","l10n_tn.tn_chart_template","account.data_account_type_equity","False"
"pcg_145","145000","Subventions d'investissement.","l10n_tn.tn_chart_template","account.data_account_type_equity","False"
"pcg_1451","145100","Subventions d'investissement.","l10n_tn.tn_chart_template","account.data_account_type_equity","False"
"pcg_1458","145800","Autres subventions d'investissement.","l10n_tn.tn_chart_template","account.data_account_type_equity","False"
"pcg_1459","145900","Subventions d'investissement inscrites aux comptes de résultat.","l10n_tn.tn_chart_template","account.data_account_type_equity","False"
"pcg_147","147000","Compte du concédant.","l10n_tn.tn_chart_template","account.data_account_type_equity","False"
"pcg_15","150000","Provisions pour risques & charges.","l10n_tn.tn_chart_template","account.data_account_type_equity","False"
"pcg_151","151000","Provisions pour risques.","l10n_tn.tn_chart_template","account.data_account_type_equity","False"
"pcg_1511","151100","Provisions pour litiges.","l10n_tn.tn_chart_template","account.data_account_type_equity","False"
"pcg_1512","151200","Provisions pour garanties données aux clients.","l10n_tn.tn_chart_template","account.data_account_type_equity","False"
"pcg_1513","151300","Provisions pour pertes sur  marchés à achèvement futur.","l10n_tn.tn_chart_template","account.data_account_type_equity","False"
"pcg_1514","151400","Provisions pour amendes & pénalités.","l10n_tn.tn_chart_template","account.data_account_type_equity","False"
"pcg_1515","151500","Provisions pour pertes de change.","l10n_tn.tn_chart_template","account.data_account_type_equity","False"
"pcg_1518","151800","Autres provisions pour risques.","l10n_tn.tn_chart_template","account.data_account_type_equity","False"
"pcg_152","152000","Provisions pour charges à répartir sur plusieurs exercices.","l10n_tn.tn_chart_template","account.data_account_type_equity","False"
"pcg_1522","152200","Provisions pour grosses réparations.","l10n_tn.tn_chart_template","account.data_account_type_equity","False"
"pcg_153","153000","Provisions pour retraites et obligations similaires.","l10n_tn.tn_chart_template","account.data_account_type_equity","False"
"pcg_154","154000","Provisions d'origine réglementaire.","l10n_tn.tn_chart_template","account.data_account_type_equity","False"
"pcg_155","155000","Provisions pour impôts.","l10n_tn.tn_chart_template","account.data_account_type_equity","False"
"pcg_156","156000","Provisions pour renouvellement des immobilisations.","l10n_tn.tn_chart_template","account.data_account_type_equity","False"
"pcg_157","157000","Provisions pour amortissement.","l10n_tn.tn_chart_template","account.data_account_type_equity","False"
"pcg_158","158000","Autres provisions pour charges.","l10n_tn.tn_chart_template","account.data_account_type_equity","False"
"pcg_16","160000","Emprunts & dettes assimilées.","l10n_tn.tn_chart_template","account.data_account_type_equity","False"
"pcg_161","161000","Emprunts obligataires (assorties de sûretés).","l10n_tn.tn_chart_template","account.data_account_type_equity","False"
"pcg_1611","161100","Emprunts obligataires convertibles en actions","l10n_tn.tn_chart_template","account.data_account_type_equity","False"
"pcg_1618","161800","Autres emprunts obligataires.","l10n_tn.tn_chart_template","account.data_account_type_equity","False"
"pcg_162","162000","Emprunts auprès des établissements financiers (assorties de sûretés)","l10n_tn.tn_chart_template","account.data_account_type_equity","False"
"pcg_1621","162100","Emprunts bancaires.","l10n_tn.tn_chart_template","account.data_account_type_equity","False"
"pcg_1626","162600","Refinancements acquis.","l10n_tn.tn_chart_template","account.data_account_type_equity","False"
"pcg_163","163000","Emprunts auprès d'autres établissements financiers (assorties de sûretés).","l10n_tn.tn_chart_template","account.data_account_type_equity","False"
"pcg_164","164000","Emprunts et dettes assorties de conditions particulières","l10n_tn.tn_chart_template","account.data_account_type_equity","False"
"pcg_1641","164100","Avances bloquées pour augmentation du capital.","l10n_tn.tn_chart_template","account.data_account_type_equity","False"
"pcg_1642","164200","Avances reçues et comptes courants des associés bloqués","l10n_tn.tn_chart_template","account.data_account_type_equity","False"
"pcg_1644","164400","Avances conditionnées de l'Etat & organismes internationaux.","l10n_tn.tn_chart_template","account.data_account_type_equity","False"
"pcg_165","165000","Emprunts non assorties de sûretés (à subdiviser selon l'ordre des comptes des emprunts).","l10n_tn.tn_chart_template","account.data_account_type_equity","False"
"pcg_166","166000","Dettes rattachées à des participations.","l10n_tn.tn_chart_template","account.data_account_type_equity","False"
"pcg_1661","166100","Dettes rattachées à des participations (groupe).","l10n_tn.tn_chart_template","account.data_account_type_equity","False"
"pcg_1662","166200","Dettes rattachées à des participations (hors groupe).","l10n_tn.tn_chart_template","account.data_account_type_equity","False"
"pcg_1663","166300","Dettes rattachées à des sociétés en participation.","l10n_tn.tn_chart_template","account.data_account_type_equity","False"
"pcg_167","167000","Dépôts & cautionnements reçus.","l10n_tn.tn_chart_template","account.data_account_type_equity","False"
"pcg_168","168000","Autres emprunts et dettes.","l10n_tn.tn_chart_template","account.data_account_type_equity","False"
"pcg_1681","168100","Autres emprunts.","l10n_tn.tn_chart_template","account.data_account_type_equity","False"
"pcg_1685","168500","Crédit fournisseurs d'immobilisations.","l10n_tn.tn_chart_template","account.data_account_type_equity","False"
"pcg_1688","168800","Autres dettes non courantes.","l10n_tn.tn_chart_template","account.data_account_type_equity","False"
"pcg_17","170000","Comptes de liaison des établissements & succursales.","l10n_tn.tn_chart_template","account.data_account_type_equity","False"
"pcg_171","171000","Comptes des liaison des établissements.","l10n_tn.tn_chart_template","account.data_account_type_equity","False"
"pcg_176","176000","Biens & prestations de services échangés entre établissements (charges).","l10n_tn.tn_chart_template","account.data_account_type_equity","False"
"pcg_177","177000","Biens & prestations de services échangés entre établissements (produits).","l10n_tn.tn_chart_template","account.data_account_type_equity","False"
"pcg_18","180000","Autres Passifs non courants.","l10n_tn.tn_chart_template","account.data_account_type_equity","False"
"pcg_185","185000","Écarts de conversion.","l10n_tn.tn_chart_template","account.data_account_type_equity","False"
"pcg_188","188000","Autres.","l10n_tn.tn_chart_template","account.data_account_type_equity","False"
"pcg_21","210000","Immobilisations incorporelles.","l10n_tn.tn_chart_template","account.data_account_type_current_assets","False"
"pcg_211","211000","Investissements de recherche & de développement.","l10n_tn.tn_chart_template","account.data_account_type_current_assets","False"
"pcg_212","212000","Concessions de marques, brevets, licences, marques, procédés & valeurs similaires.","l10n_tn.tn_chart_template","account.data_account_type_current_assets","False"
"pcg_213","213000","Logiciels.","l10n_tn.tn_chart_template","account.data_account_type_current_assets","False"
"pcg_214","214000","Fonds commercial.","l10n_tn.tn_chart_template","account.data_account_type_current_assets","False"
"pcg_216","216000","Droit au bail.","l10n_tn.tn_chart_template","account.data_account_type_current_assets","False"
"pcg_218","218000","Autres immobilisations incorporelles.","l10n_tn.tn_chart_template","account.data_account_type_current_assets","False"
"pcg_22","220000","Immobilisations corporelles.","l10n_tn.tn_chart_template","account.data_account_type_current_assets","False"
"pcg_221","221000","Terrains.","l10n_tn.tn_chart_template","account.data_account_type_current_assets","False"
"pcg_2213","221300","Terrains nus.","l10n_tn.tn_chart_template","account.data_account_type_current_assets","False"
"pcg_2214","221400","Terrains aménagés.","l10n_tn.tn_chart_template","account.data_account_type_current_assets","False"
"pcg_2215","221500","Terrains bâtis.","l10n_tn.tn_chart_template","account.data_account_type_current_assets","False"
"pcg_2216","221600","Agencements & aménagements des terrains.","l10n_tn.tn_chart_template","account.data_account_type_current_assets","False"
"pcg_222","222000","Constructions.","l10n_tn.tn_chart_template","account.data_account_type_current_assets","False"
"pcg_2221","222100","Bâtiments.","l10n_tn.tn_chart_template","account.data_account_type_current_assets","False"
"pcg_2225","222500","Installations générales, agencements & aménagements des constructions","l10n_tn.tn_chart_template","account.data_account_type_current_assets","False"
"pcg_2226","222600","Ouvrages d'infrastructure.","l10n_tn.tn_chart_template","account.data_account_type_current_assets","False"
"pcg_2227","222700","Constructions sur sol d'autrui.","l10n_tn.tn_chart_template","account.data_account_type_current_assets","False"
"pcg_223","223000","Installations techniques, matériel et outillage industriels.","l10n_tn.tn_chart_template","account.data_account_type_current_assets","False"
"pcg_2231","223100","Installations techniques.","l10n_tn.tn_chart_template","account.data_account_type_current_assets","False"
"pcg_2234","223400","Matériel industriel.","l10n_tn.tn_chart_template","account.data_account_type_current_assets","False"
"pcg_2235","223500","Outillage industriel.","l10n_tn.tn_chart_template","account.data_account_type_current_assets","False"
"pcg_2237","223700","Agencements & aménagements du matériel & outillage industriels.","l10n_tn.tn_chart_template","account.data_account_type_current_assets","False"
"pcg_224","224000","Matériel de transport","l10n_tn.tn_chart_template","account.data_account_type_current_assets","False"
"pcg_2241","224100","Matériel de transport de biens.","l10n_tn.tn_chart_template","account.data_account_type_current_assets","False"
"pcg_2244","224400","Matériel de transport de personnes.","l10n_tn.tn_chart_template","account.data_account_type_current_assets","False"
"pcg_228","228000","Autres immobilisations corporelles.","l10n_tn.tn_chart_template","account.data_account_type_current_assets","False"
"pcg_2281","228100","Installations générales, agencements et aménagements divers.","l10n_tn.tn_chart_template","account.data_account_type_current_assets","False"
"pcg_2282","228200","Équipement de bureau.","l10n_tn.tn_chart_template","account.data_account_type_current_assets","False"
"pcg_2286","228600","Emballages récupérables identifiables.","l10n_tn.tn_chart_template","account.data_account_type_current_assets","False"
"pcg_23","230000","Immobilisations en cours.","l10n_tn.tn_chart_template","account.data_account_type_current_assets","False"
"pcg_231","231000","Immobilisations incorporelles en cours.","l10n_tn.tn_chart_template","account.data_account_type_current_assets","False"
"pcg_232","232000","Immobilisations corporelles en cours.","l10n_tn.tn_chart_template","account.data_account_type_current_assets","False"
"pcg_237","237000","Avances & acomptes versés sur immobilisations incorporelles.","l10n_tn.tn_chart_template","account.data_account_type_current_assets","False"
"pcg_238","238000","Avances & acomptes versés sur commandes d'immobilisations corporelles.","l10n_tn.tn_chart_template","account.data_account_type_current_assets","False"
"pcg_24","240000","Immobilisations à statut juridique particulier.","l10n_tn.tn_chart_template","account.data_account_type_current_assets","False"
"pcg_25","250000","Participations & créances liées à des participations.","l10n_tn.tn_chart_template","account.data_account_type_current_assets","False"
"pcg_251","251000","Titres de participation.","l10n_tn.tn_chart_template","account.data_account_type_current_assets","False"
"pcg_2511","251100","Actions.","l10n_tn.tn_chart_template","account.data_account_type_current_assets","False"
"pcg_2518","251800","Autres titres.","l10n_tn.tn_chart_template","account.data_account_type_current_assets","False"
"pcg_256","256000","Autres formes de participation.","l10n_tn.tn_chart_template","account.data_account_type_current_assets","False"
"pcg_257","257000","Créances rattachées à des participations.","l10n_tn.tn_chart_template","account.data_account_type_current_assets","False"
"pcg_2571","257100","Créances rattachées à des participations (groupe).","l10n_tn.tn_chart_template","account.data_account_type_current_assets","False"
"pcg_2574","257400","Créances rattachées à des participations (hors groupe).","l10n_tn.tn_chart_template","account.data_account_type_current_assets","False"
"pcg_2575","257500","Versements représentatifs d'apports non capitalisés (appel de fonds).","l10n_tn.tn_chart_template","account.data_account_type_current_assets","False"
"pcg_2576","257600","Avances consolidables.","l10n_tn.tn_chart_template","account.data_account_type_current_assets","False"
"pcg_2577","257700","Autres créances rattachées à des participations.","l10n_tn.tn_chart_template","account.data_account_type_current_assets","False"
"pcg_258","258000","Créances rattachées à des sociétés en participation.","l10n_tn.tn_chart_template","account.data_account_type_current_assets","False"
"pcg_259","259000","Versements restant à effectuer sur titres de participation non libérés.","l10n_tn.tn_chart_template","account.data_account_type_current_assets","False"
"pcg_26","260000","Autres immobilisations financières.","l10n_tn.tn_chart_template","account.data_account_type_current_assets","False"
"pcg_261","261000","Titres immobilisés (droit de propriété)","l10n_tn.tn_chart_template","account.data_account_type_current_assets","False"
"pcg_2611","261100","Actions.","l10n_tn.tn_chart_template","account.data_account_type_current_assets","False"
"pcg_2618","261800","Autres titres.","l10n_tn.tn_chart_template","account.data_account_type_current_assets","False"
"pcg_262","262000","Titres immobilisés (droit de créance)","l10n_tn.tn_chart_template","account.data_account_type_current_assets","False"
"pcg_2621","262100","Obligations.","l10n_tn.tn_chart_template","account.data_account_type_current_assets","False"
"pcg_2622","262200","Bons.","l10n_tn.tn_chart_template","account.data_account_type_current_assets","False"
"pcg_264","264000","Prêts.","l10n_tn.tn_chart_template","account.data_account_type_current_assets","False"
"pcg_2641","264100","Prêts participatifs.","l10n_tn.tn_chart_template","account.data_account_type_current_assets","False"
"pcg_2642","264200","Prêts aux associés.","l10n_tn.tn_chart_template","account.data_account_type_current_assets","False"
"pcg_2643","264300","Prêts au personnel.","l10n_tn.tn_chart_template","account.data_account_type_current_assets","False"
"pcg_2645","264500","Prêts assortis de sûretés (à subdiviser).","l10n_tn.tn_chart_template","account.data_account_type_current_assets","False"
"pcg_2648","264800","Autres prêts.","l10n_tn.tn_chart_template","account.data_account_type_current_assets","False"
"pcg_265","265000","Dépôts et cautionnements versés.","l10n_tn.tn_chart_template","account.data_account_type_current_assets","False"
"pcg_2651","265100","Dépôts.","l10n_tn.tn_chart_template","account.data_account_type_current_assets","False"
"pcg_2655","265500","Cautionnements.","l10n_tn.tn_chart_template","account.data_account_type_current_assets","False"
"pcg_2656","265600","Dépôts bancaires non courants","l10n_tn.tn_chart_template","account.data_account_type_current_assets","False"
"pcg_2658","265800","Autres.","l10n_tn.tn_chart_template","account.data_account_type_current_assets","False"
"pcg_266","266000","Autres créances immobilisées","l10n_tn.tn_chart_template","account.data_account_type_current_assets","False"
"pcg_2661","266100","Créances immobilisées","l10n_tn.tn_chart_template","account.data_account_type_current_assets","False"
"pcg_2667","266700","Créances diverses.","l10n_tn.tn_chart_template","account.data_account_type_current_assets","False"
"pcg_2668","266800","Autres créances non courantes.","l10n_tn.tn_chart_template","account.data_account_type_current_assets","False"
"pcg_269","269000","Versements restant à effectuer sur titres immobilisés non libérés.","l10n_tn.tn_chart_template","account.data_account_type_current_assets","False"
"pcg_27","270000","Autres actifs non courants.","l10n_tn.tn_chart_template","account.data_account_type_current_assets","False"
"pcg_271","271000","Frais préliminaires.","l10n_tn.tn_chart_template","account.data_account_type_current_assets","False"
"pcg_272","272000","Charges à répartir.","l10n_tn.tn_chart_template","account.data_account_type_current_assets","False"
"pcg_273","273000","Frais d'émission et primes de remboursement des emprunts.","l10n_tn.tn_chart_template","account.data_account_type_current_assets","False"
"pcg_275","275000","Écarts de conversion.","l10n_tn.tn_chart_template","account.data_account_type_current_assets","False"
"pcg_278","278000","Autres.","l10n_tn.tn_chart_template","account.data_account_type_current_assets","False"
"pcg_28","280000","Amortissements des immobilisations.","l10n_tn.tn_chart_template","account.data_account_type_current_assets","False"
"pcg_281","281000","Amortissements des immobilisations incorporelles (même ventilation que celle du compte 21).","l10n_tn.tn_chart_template","account.data_account_type_current_assets","False"
"pcg_282","282000","Amortissements des immobilisations corporelles (même ventilation que celle du compte 22).","l10n_tn.tn_chart_template","account.data_account_type_current_assets","False"
"pcg_284","284000","Amortissements des immobilisations à statut juridique particulier.","l10n_tn.tn_chart_template","account.data_account_type_current_assets","False"
"pcg_29","290000","Provisions pour dépréciation des actifs immobilisés.","l10n_tn.tn_chart_template","account.data_account_type_current_assets","False"
"pcg_291","291000","Provisions pour dépréciation des immobilisations incorporelles (même ventilation que celle du compte 21).","l10n_tn.tn_chart_template","account.data_account_type_current_assets","False"
"pcg_292","292000","Provisions pour dépréciation des immobilisations corporelles (même ventilation que celle du compte 22).","l10n_tn.tn_chart_template","account.data_account_type_current_assets","False"
"pcg_293","293000","Provisions pour dépréciation des immobilisations en cours (même ventilation que celle du compte 23).","l10n_tn.tn_chart_template","account.data_account_type_current_assets","False"
"pcg_294","294000","Provisions pour dépréciation des immobilisations à statut juridique particulier.","l10n_tn.tn_chart_template","account.data_account_type_current_assets","False"
"pcg_295","295000","Provisions pour dépréciation des participations et des créances liées à des participations (même ventilation que celle du compte 25).","l10n_tn.tn_chart_template","account.data_account_type_current_assets","False"
"pcg_296","296000","Provisions pour dépréciation des autres immobilisations financières (même ventilation que celle du compte 26).","l10n_tn.tn_chart_template","account.data_account_type_current_assets","False"
"pcg_31","310000","Matières premières & fournitures liées.","l10n_tn.tn_chart_template","account.data_account_type_current_assets","False"
"pcg_311","311000","Matières premières.","l10n_tn.tn_chart_template","account.data_account_type_current_assets","False"
"pcg_313","313000","Fournitures.","l10n_tn.tn_chart_template","account.data_account_type_current_assets","False"
"pcg_317","317000","Autres.","l10n_tn.tn_chart_template","account.data_account_type_current_assets","False"
"pcg_32","320000","Autres approvisionnements.","l10n_tn.tn_chart_template","account.data_account_type_current_assets","False"
"pcg_321","321000","Matières consommables.","l10n_tn.tn_chart_template","account.data_account_type_current_assets","False"
"pcg_322","322000","Fournitures consommables.","l10n_tn.tn_chart_template","account.data_account_type_current_assets","False"
"pcg_326","326000","Emballages.","l10n_tn.tn_chart_template","account.data_account_type_current_assets","False"
"pcg_327","327000","Autres.","l10n_tn.tn_chart_template","account.data_account_type_current_assets","False"
"pcg_33","330000","En-cours de production de biens.","l10n_tn.tn_chart_template","account.data_account_type_current_assets","False"
"pcg_331","331000","Produits en cours.","l10n_tn.tn_chart_template","account.data_account_type_current_assets","False"
"pcg_335","335000","Travaux en cours.","l10n_tn.tn_chart_template","account.data_account_type_current_assets","False"
"pcg_34","340000","En-cours de production de services.","l10n_tn.tn_chart_template","account.data_account_type_current_assets","False"
"pcg_341","341000","Études en cours.","l10n_tn.tn_chart_template","account.data_account_type_current_assets","False"
"pcg_345","345000","Prestations de services en cours.","l10n_tn.tn_chart_template","account.data_account_type_current_assets","False"
"pcg_35","350000","Stocks de produits.","l10n_tn.tn_chart_template","account.data_account_type_current_assets","False"
"pcg_351","351000","Produits intermédiaires.","l10n_tn.tn_chart_template","account.data_account_type_current_assets","False"
"pcg_355","355000","Produits finis.","l10n_tn.tn_chart_template","account.data_account_type_current_assets","False"
"pcg_357","357000","Produits résiduels.","l10n_tn.tn_chart_template","account.data_account_type_current_assets","False"
"pcg_37","370000","Stocks de marchandises.","l10n_tn.tn_chart_template","account.data_account_type_current_assets","False"
"pcg_39","390000","Provisions pour dépréciation des stocks.","l10n_tn.tn_chart_template","account.data_account_type_current_assets","False"
"pcg_40","400000","Fournisseurs & comptes rattachés.","l10n_tn.tn_chart_template","account.data_account_type_payable","True"
"pcg_401","401000","Fournisseurs d'exploitation.","l10n_tn.tn_chart_template","account.data_account_type_payable","True"
"pcg_4011","401100","Fournisseurs - achats de biens ou de prestations de services.","l10n_tn.tn_chart_template","account.data_account_type_payable","True"
"pcg_4017","401700","Fournisseurs - retenues de garantie.","l10n_tn.tn_chart_template","account.data_account_type_payable","True"
"pcg_403","403000","Fournisseurs d'exploitation - effets à payer.","l10n_tn.tn_chart_template","account.data_account_type_payable","True"
"pcg_404","404000","Fournisseurs d'immobilisations.","l10n_tn.tn_chart_template","account.data_account_type_payable","True"
"pcg_4041","404100","Fournisseurs - achats d'immobilisations.","l10n_tn.tn_chart_template","account.data_account_type_payable","True"
"pcg_4047","404700","Fournisseurs d'immobilisations - retenues de garantie.","l10n_tn.tn_chart_template","account.data_account_type_payable","True"
"pcg_405","405000","Fournisseurs d'immobilisations - effets à payer.","l10n_tn.tn_chart_template","account.data_account_type_payable","True"
"pcg_408","408000","Fournisseurs - factures non parvenues.","l10n_tn.tn_chart_template","account.data_account_type_payable","True"
"pcg_4081","408100","Fournisseurs d'exploitation.","l10n_tn.tn_chart_template","account.data_account_type_payable","True"
"pcg_4084","408400","Fournisseurs d'immobilisations.","l10n_tn.tn_chart_template","account.data_account_type_payable","True"
"pcg_4088","408800","Fournisseurs - intérêts courus.","l10n_tn.tn_chart_template","account.data_account_type_payable","True"
"pcg_409","409000","Fournisseurs débiteurs.","l10n_tn.tn_chart_template","account.data_account_type_payable","True"
"pcg_4091","409100","Fournisseurs - avances et acomptes versés sur commandes.","l10n_tn.tn_chart_template","account.data_account_type_payable","True"
"pcg_4096","409600","Fournisseurs - créances pour emballages et matériel à rendre.","l10n_tn.tn_chart_template","account.data_account_type_payable","True"
"pcg_4097","409700","Fournisseurs - autres avoirs.","l10n_tn.tn_chart_template","account.data_account_type_payable","True"
"pcg_40971","409710","Fournisseurs d'exploitation.","l10n_tn.tn_chart_template","account.data_account_type_payable","True"
"pcg_40974","409740","Fournisseurs d'immobilisations.","l10n_tn.tn_chart_template","account.data_account_type_payable","True"
"pcg_4098","409800","Rabais, remises, ristournes à obtenir et autres avoirs non encore reçus.","l10n_tn.tn_chart_template","account.data_account_type_payable","True"
"pcg_41","410000","Clients & comptes rattachés.","l10n_tn.tn_chart_template","account.data_account_type_receivable","True"
"pcg_411","411000","Clients.","l10n_tn.tn_chart_template","account.data_account_type_receivable","True"
"pcg_4111","411100","Clients - ventes de biens ou de prestations de services.","l10n_tn.tn_chart_template","account.data_account_type_receivable","True"
"pcg_4117","411700","Clients - retenues de garantie.","l10n_tn.tn_chart_template","account.data_account_type_receivable","True"
"pcg_413","413000","Clients - effets à recevoir.","l10n_tn.tn_chart_template","account.data_account_type_receivable","True"
"pcg_416","416000","Clients douteux ou litigieux.","l10n_tn.tn_chart_template","account.data_account_type_receivable","True"
"pcg_417","417000","Créances sur travaux non encore facturables.","l10n_tn.tn_chart_template","account.data_account_type_receivable","True"
"pcg_418","418000","Clients - produits non encore facturés (produits à recevoir).","l10n_tn.tn_chart_template","account.data_account_type_receivable","True"
"pcg_4181","418100","Factures à établir.","l10n_tn.tn_chart_template","account.data_account_type_receivable","True"
"pcg_4188","418800","Intérêts courus.","l10n_tn.tn_chart_template","account.data_account_type_receivable","True"
"pcg_419","419000","Clients créditeurs.","l10n_tn.tn_chart_template","account.data_account_type_receivable","True"
"pcg_4191","419100","Clients - avances et acomptes reçus sur commandes.","l10n_tn.tn_chart_template","account.data_account_type_receivable","True"
"pcg_4196","419600","Clients - dettes pour emballages et matériel consignés.","l10n_tn.tn_chart_template","account.data_account_type_receivable","True"
"pcg_4197","419700","Clients - autres avoirs.","l10n_tn.tn_chart_template","account.data_account_type_receivable","True"
"pcg_4198","419800","Rabais, remises, ristournes à accorder et autres avoirs à établir.","l10n_tn.tn_chart_template","account.data_account_type_receivable","True"
"pcg_42","420000","Personnel & comptes rattachés.","l10n_tn.tn_chart_template","account.data_account_type_payable","True"
"pcg_421","421000","Personnel - avances et acomptes.","l10n_tn.tn_chart_template","account.data_account_type_payable","True"
"pcg_422","422000","Comités d'entreprises et autres organes représentatifs du personnel.","l10n_tn.tn_chart_template","account.data_account_type_payable","True"
"pcg_423","423000","Personnel, œuvres sociales.","l10n_tn.tn_chart_template","account.data_account_type_payable","True"
"pcg_425","425000","Personnel - rémunérations dues.","l10n_tn.tn_chart_template","account.data_account_type_payable","True"
"pcg_426","426000","Personnel - dépôts.","l10n_tn.tn_chart_template","account.data_account_type_payable","True"
"pcg_427","427000","Personnel - oppositions.","l10n_tn.tn_chart_template","account.data_account_type_payable","True"
"pcg_428","428000","Personnel - charges à payer & produits à recevoir.","l10n_tn.tn_chart_template","account.data_account_type_payable","True"
"pcg_4282","428200","Dettes provisionnées pour congés à payer.","l10n_tn.tn_chart_template","account.data_account_type_payable","True"
"pcg_4286","428600","Autres charges à payer.","l10n_tn.tn_chart_template","account.data_account_type_payable","True"
"pcg_4287","428700","Produits à recevoir.","l10n_tn.tn_chart_template","account.data_account_type_payable","True"
"pcg_43","430000","Etat & collectivités publiques.","l10n_tn.tn_chart_template","account.data_account_type_payable","True"
"pcg_431","431000","Etat - subventions à recevoir.","l10n_tn.tn_chart_template","account.data_account_type_payable","True"
"pcg_432","432000","Etat, impôts et taxes retenus à la source.","l10n_tn.tn_chart_template","account.data_account_type_payable","True"
"pcg_433","433000","Opérations particulières avec l'Etat, les collectivités publiques, les organismes internationaux.","l10n_tn.tn_chart_template","account.data_account_type_payable","True"
"pcg_434","434000","Etat - impôts sur les bénéfices.","l10n_tn.tn_chart_template","account.data_account_type_payable","True"
"pcg_4341","434100","Retenue à la source.","l10n_tn.tn_chart_template","account.data_account_type_payable","True"
"pcg_4342","434200","Acomptes provisionnels.","l10n_tn.tn_chart_template","account.data_account_type_payable","True"
"pcg_4343","434300","Impôt à liquider.","l10n_tn.tn_chart_template","account.data_account_type_payable","True"
"pcg_4349","434900","Impôts différés.","l10n_tn.tn_chart_template","account.data_account_type_payable","True"
"pcg_435","435000","Obligations cautionnées.","l10n_tn.tn_chart_template","account.data_account_type_payable","True"
"pcg_436","436000","Etat - taxes sur le chiffre d'affaires.","l10n_tn.tn_chart_template","account.data_account_type_payable","True"
"pcg_4365","436500","Taxes sur le chiffre d'affaires à décaisser.","l10n_tn.tn_chart_template","account.data_account_type_payable","True"
